Query,Rank,Document_ID,Log_Score
Query 1,1,doc_13,2.168191723476103
Query 1,2,doc_181,1.9844386335855768
Query 1,3,doc_169,1.970155768742251
Query 1,4,doc_510,1.8836618403843348
Query 1,5,doc_142,1.850400147198348
Query 1,6,doc_184,1.7831404372645878
Query 1,7,doc_507,1.768958013698151
Query 1,8,doc_508,1.6740885101263046
Query 1,9,doc_170,1.6051284891802855
Query 1,10,doc_180,1.5983102015247748
Query 1,11,doc_72,1.47842122320218
Query 1,12,doc_167,1.4267322563036648
Query 1,13,doc_506,1.3792049406992977
Query 1,14,doc_79,1.3744147479006106
Query 1,15,doc_186,1.3699021850754662
Query 1,16,doc_500,1.358789313333735
Query 1,17,doc_511,1.3066507384385062
Query 1,18,doc_171,1.2990016681026617
Query 1,19,doc_502,1.2589913449683534
Query 1,20,doc_501,1.2204206508061266
Query 1,21,doc_185,1.0921333763551653
Query 1,22,doc_172,1.0701729272576124
Query 1,23,doc_509,1.0624940840616128
Query 1,24,doc_504,1.0341095676671348
Query 1,25,doc_212,1.0099422334008625
Query 1,26,doc_15,0.9866767899927321
Query 1,27,doc_503,0.9577121732439455
Query 1,28,doc_164,0.9234473595120737
Query 1,29,doc_14,0.9222267118084579
Query 1,30,doc_166,0.883038742455729
Query 1,31,doc_168,0.8294305687591891
Query 1,32,doc_838,0.8206550720101011
Query 1,33,doc_138,0.8101092244020989
Query 1,34,doc_816,0.7738743528289944
Query 1,35,doc_211,0.7349510407660086
Query 1,36,doc_499,0.7034580061720974
Query 1,37,doc_165,0.7020451938587405
Query 1,38,doc_183,0.6745112868053864
Query 1,39,doc_513,0.6130731878894223
Query 1,40,doc_182,0.6056676711290215
Query 1,41,doc_652,0.5841749354146394
Query 1,42,doc_512,0.5678481917230871
Query 1,43,doc_549,0.5585231513078545
Query 1,44,doc_606,0.5268774905749628
Query 1,45,doc_640,0.5150875714271715
Query 1,46,doc_68,0.49710103796213984
Query 1,47,doc_29,0.4684312579566309
Query 1,48,doc_256,0.46652574659076573
Query 1,49,doc_401,0.46223139198358876
Query 1,50,doc_730,0.4375539691177879
Query 1,51,doc_797,0.43612070289265237
Query 1,52,doc_763,0.42081359336153035
Query 1,53,doc_800,0.4018903879618373
Query 1,54,doc_1029,0.39520971413813233
Query 1,55,doc_758,0.39433193463808175
Query 1,56,doc_1019,0.3765392749450642
Query 1,57,doc_746,0.37412724200772046
Query 1,58,doc_913,0.37075553717969656
Query 1,59,doc_160,0.36495798796703904
Query 1,60,doc_213,0.3590651830588024
Query 1,61,doc_533,0.35450946659329036
Query 1,62,doc_985,0.3467641945174543
Query 1,63,doc_537,0.34366177462396286
Query 1,64,doc_724,0.34321913318935293
Query 1,65,doc_82,0.3429391760799464
Query 1,66,doc_734,0.3391972789022304
Query 1,67,doc_899,0.328311496847316
Query 1,68,doc_306,0.3211293190267453
Query 1,69,doc_943,0.32027261910158195
Query 1,70,doc_900,0.31813123361056067
Query 1,71,doc_825,0.3114580109072988
Query 1,72,doc_986,0.30969771400062385
Query 1,73,doc_24,0.30759522925509597
Query 1,74,doc_589,0.3055108500925023
Query 1,75,doc_505,0.3048311883914029
Query 1,76,doc_195,0.3022723573059808
Query 1,77,doc_47,0.3003957081995023
Query 1,78,doc_594,0.2984552689269292
Query 1,79,doc_639,0.2968362173953448
Query 1,80,doc_408,0.2944374611396843
Query 1,81,doc_300,0.2942200706111287
Query 1,82,doc_965,0.293939283487416
Query 1,83,doc_173,0.29339900770139404
Query 1,84,doc_557,0.2931375133855709
Query 1,85,doc_906,0.29112216115686396
Query 1,86,doc_540,0.2901423476267572
Query 1,87,doc_987,0.28973609548532603
Query 1,88,doc_139,0.2886303405573247
Query 1,89,doc_747,0.2846243820871689
Query 1,90,doc_600,0.2845683775381523
Query 1,91,doc_28,0.2844511110753601
Query 1,92,doc_4,0.28408605257923075
Query 1,93,doc_145,0.2821599829810631
Query 1,94,doc_660,0.28120917183548
Query 1,95,doc_570,0.27886394509602275
Query 1,96,doc_58,0.2782057623918914
Query 1,97,doc_727,0.27763840144505136
Query 1,98,doc_604,0.27738080356123507
Query 1,99,doc_215,0.27681704087959025
Query 1,100,doc_535,0.2761055735825933
Query 1,101,doc_902,0.27234666905419963
Query 1,102,doc_755,0.27186994909628737
Query 1,103,doc_585,0.26870698375448754
Query 1,104,doc_870,0.268586013062873
Query 1,105,doc_70,0.2673871934924283
Query 1,106,doc_398,0.26135417714796383
Query 1,107,doc_158,0.254858517975695
Query 1,108,doc_224,0.2532348165804948
Query 1,109,doc_206,0.25235425465291134
Query 1,110,doc_637,0.2477230103577029
Query 1,111,doc_551,0.24725246583426286
Query 1,112,doc_905,0.2468999517142702
Query 1,113,doc_590,0.24552060654408867
Query 1,114,doc_336,0.24501596750987528
Query 1,115,doc_597,0.24316261657047092
Query 1,116,doc_711,0.2430134358920283
Query 1,117,doc_580,0.24118119976659474
Query 1,118,doc_748,0.24062591143425213
Query 1,119,doc_1003,0.23986174688656922
Query 1,120,doc_127,0.23736305999020307
Query 1,121,doc_846,0.2372148967389773
Query 1,122,doc_456,0.23620258027190946
Query 1,123,doc_731,0.23100950841983825
Query 1,124,doc_65,0.23022084378714863
Query 1,125,doc_404,0.22839111702044107
Query 1,126,doc_11,0.22780381900262517
Query 1,127,doc_751,0.22657437950963827
Query 1,128,doc_635,0.22522525762352655
Query 1,129,doc_642,0.22473051185010184
Query 1,130,doc_608,0.22281002553072124
Query 1,131,doc_542,0.22230395563760585
Query 1,132,doc_909,0.22165064906546553
Query 1,133,doc_875,0.22140236455768822
Query 1,134,doc_209,0.22051492256347727
Query 1,135,doc_575,0.2193686190141435
Query 1,136,doc_175,0.21806197642086234
Query 1,137,doc_176,0.21763431687847987
Query 1,138,doc_395,0.21750957522871256
Query 1,139,doc_578,0.21679674601462223
Query 1,140,doc_830,0.2167832597021874
Query 1,141,doc_473,0.21289079317543563
Query 1,142,doc_576,0.2119342099509663
Query 1,143,doc_663,0.21157803115199159
Query 1,144,doc_106,0.21111600681966455
Query 1,145,doc_658,0.21034785858598876
Query 1,146,doc_659,0.20877404185519643
Query 1,147,doc_125,0.20769800916217424
Query 1,148,doc_655,0.20734545532669843
Query 1,149,doc_249,0.20460043164456423
Query 1,150,doc_317,0.2032879133346319
Query 1,151,doc_872,0.20286083363394153
Query 1,152,doc_756,0.20165692438754976
Query 1,153,doc_573,0.19937271212363933
Query 1,154,doc_571,0.198038156222628
Query 1,155,doc_643,0.19764595136229315
Query 1,156,doc_38,0.1972001084784755
Query 1,157,doc_598,0.19542273431484955
Query 1,158,doc_108,0.1939745367330121
Query 1,159,doc_645,0.19066384917544754
Query 1,160,doc_823,0.18935918421260015
Query 1,161,doc_581,0.18865305007881156
Query 1,162,doc_541,0.18850660514871323
Query 1,163,doc_632,0.18756870985008528
Query 1,164,doc_641,0.18641561098393794
Query 1,165,doc_536,0.1861279023222053
Query 1,166,doc_388,0.18557724988786164
Query 1,167,doc_759,0.18524698679117776
Query 1,168,doc_843,0.18491305127201682
Query 1,169,doc_310,0.18160000226326203
Query 1,170,doc_648,0.18157645376103487
Query 1,171,doc_341,0.18141517671942486
Query 1,172,doc_9,0.18091705428095986
Query 1,173,doc_32,0.1808228715634319
Query 1,174,doc_94,0.1791555988010543
Query 1,175,doc_554,0.17859588122604006
Query 1,176,doc_257,0.17839204702743391
Query 1,177,doc_634,0.17822536419056015
Query 1,178,doc_944,0.1781932460869967
Query 1,179,doc_654,0.17719413719898225
Query 1,180,doc_993,0.17607174296735537
Query 1,181,doc_91,0.1759167799328595
Query 1,182,doc_716,0.17506379604895453
Query 1,183,doc_83,0.17427102596435756
Query 1,184,doc_593,0.17371753060019285
Query 1,185,doc_577,0.17241154640112888
Query 1,186,doc_584,0.17222641298359115
Query 1,187,doc_110,0.16999124841277796
Query 1,188,doc_218,0.167482834906784
Query 1,189,doc_912,0.16690656492417633
Query 1,190,doc_67,0.16602131175767496
Query 1,191,doc_280,0.16570448526593265
Query 1,192,doc_466,0.16516637447588223
Query 1,193,doc_419,0.16508238771451691
Query 1,194,doc_74,0.16458656662844556
Query 1,195,doc_530,0.16454884552249854
Query 1,196,doc_390,0.16428750696072666
Query 1,197,doc_51,0.16413595913295406
Query 1,198,doc_1020,0.1636838118596435
Query 1,199,doc_375,0.16253065974174893
Query 1,200,doc_78,0.162220572453098
Query 1,201,doc_588,0.1601790024009834
Query 1,202,doc_973,0.15714129469056645
Query 1,203,doc_174,0.15585995576049577
Query 1,204,doc_587,0.15562223306997405
Query 1,205,doc_728,0.15545781342231033
Query 1,206,doc_869,0.15473052083991423
Query 1,207,doc_876,0.1538304286213076
Query 1,208,doc_631,0.15364999519691191
Query 1,209,doc_393,0.15351811482482236
Query 1,210,doc_399,0.15334977137613995
Query 1,211,doc_163,0.15252205373972247
Query 1,212,doc_618,0.15229537941185928
Query 1,213,doc_664,0.1518131314841798
Query 1,214,doc_152,0.15152066162194097
Query 1,215,doc_521,0.1509825447457562
Query 1,216,doc_149,0.1502598584173869
Query 1,217,doc_64,0.150207075593674
Query 1,218,doc_220,0.14920545537564675
Query 1,219,doc_874,0.14904839067319325
Query 1,220,doc_879,0.14789681402577523
Query 1,221,doc_403,0.14739586645442854
Query 1,222,doc_136,0.14730191496536382
Query 1,223,doc_282,0.14645632447555107
Query 1,224,doc_599,0.14624856368953715
Query 1,225,doc_322,0.14583764036891952
Query 1,226,doc_281,0.14569910813673978
Query 1,227,doc_284,0.145460614391828
Query 1,228,doc_723,0.14469830532570258
Query 1,229,doc_156,0.14434045430961895
Query 1,230,doc_574,0.14358400650568875
Query 1,231,doc_41,0.1424784071309073
Query 1,232,doc_647,0.14239772891764169
Query 1,233,doc_519,0.14236576799685272
Query 1,234,doc_977,0.1417919965867459
Query 1,235,doc_569,0.14172660059993097
Query 1,236,doc_55,0.14152954575536186
Query 1,237,doc_517,0.14023015085725696
Query 1,238,doc_496,0.13972035795311843
Query 1,239,doc_178,0.1380165283471675
Query 1,240,doc_522,0.137931194047315
Query 1,241,doc_425,0.13736783814798167
Query 1,242,doc_910,0.1369250349178771
Query 1,243,doc_700,0.13672981273445178
Query 1,244,doc_445,0.13661815525757479
Query 1,245,doc_858,0.13651909166311008
Query 1,246,doc_413,0.1362173124831417
Query 1,247,doc_472,0.13619332412661717
Query 1,248,doc_188,0.1354257427155347
Query 1,249,doc_232,0.13525770651604438
Query 1,250,doc_222,0.13514091675646914
Query 1,251,doc_12,0.1349924815898983
Query 1,252,doc_1022,0.1346612698923054
Query 1,253,doc_99,0.13419926554263337
Query 1,254,doc_885,0.13354107743268062
Query 1,255,doc_231,0.13301849814652392
Query 1,256,doc_56,0.13234750519717708
Query 1,257,doc_603,0.13232564882470899
Query 1,258,doc_189,0.13191099732936903
Query 1,259,doc_465,0.13162694593007587
Query 1,260,doc_486,0.12919841421889278
Query 1,261,doc_845,0.12893085868403836
Query 1,262,doc_252,0.1288154600669411
Query 1,263,doc_276,0.128733419327168
Query 1,264,doc_984,0.12848138948021035
Query 1,265,doc_278,0.12831073904364498
Query 1,266,doc_333,0.12770932758643813
Query 1,267,doc_873,0.1270807935252941
Query 1,268,doc_226,0.12683551967387988
Query 1,269,doc_391,0.12676342153363032
Query 1,270,doc_309,0.12448668982863659
Query 1,271,doc_735,0.12402044629370386
Query 1,272,doc_720,0.12334944694079107
Query 1,273,doc_976,0.12318155809674534
Query 1,274,doc_531,0.12270758227543321
Query 1,275,doc_494,0.12179761486505912
Query 1,276,doc_140,0.12173575360959558
Query 1,277,doc_324,0.12118134915477824
Query 1,278,doc_42,0.12068562837241685
Query 1,279,doc_76,0.12050173693942894
Query 1,280,doc_739,0.12047140139974222
Query 1,281,doc_1028,0.12020072818380886
Query 1,282,doc_135,0.11848514532482769
Query 1,283,doc_651,0.11826824195478113
Query 1,284,doc_274,0.11815420388460424
Query 1,285,doc_264,0.11776548052426387
Query 1,286,doc_995,0.11773322518342857
Query 1,287,doc_329,0.11772349355381592
Query 1,288,doc_686,0.11762523066376139
Query 1,289,doc_234,0.11754983403135442
Query 1,290,doc_444,0.11691579103291339
Query 1,291,doc_749,0.11622797809132301
Query 1,292,doc_1021,0.11581311578144388
Query 1,293,doc_904,0.11570217279408801
Query 1,294,doc_402,0.11434321885447703
Query 1,295,doc_623,0.11429234556947453
Query 1,296,doc_421,0.11401217514277426
Query 1,297,doc_878,0.11360454778916741
Query 1,298,doc_117,0.11340062972083141
Query 1,299,doc_595,0.1128311848109427
Query 1,300,doc_119,0.112786144300711
Query 1,301,doc_442,0.1126377587504474
Query 1,302,doc_476,0.11241098407771968
Query 1,303,doc_661,0.11234482078171683
Query 1,304,doc_682,0.11221197000766468
Query 1,305,doc_414,0.11124486592231668
Query 1,306,doc_154,0.1106623219429935
Query 1,307,doc_782,0.11062224396947398
Query 1,308,doc_656,0.11030455037528646
Query 1,309,doc_405,0.11016963583538564
Query 1,310,doc_449,0.10989785807291866
Query 1,311,doc_131,0.10951205272803176
Query 1,312,doc_18,0.10951114352143763
Query 1,313,doc_956,0.10932779916747318
Query 1,314,doc_210,0.10915856815067976
Query 1,315,doc_979,0.10903117237937
Query 1,316,doc_283,0.10850990410418
Query 1,317,doc_61,0.10802564507119582
Query 1,318,doc_701,0.10793433373768366
Query 1,319,doc_35,0.10753201008148354
Query 1,320,doc_228,0.10748580534378348
Query 1,321,doc_54,0.10716120765302031
Query 1,322,doc_114,0.10704110416345702
Query 1,323,doc_966,0.10662672086742264
Query 1,324,doc_367,0.10638126843521406
Query 1,325,doc_259,0.10592183695444665
Query 1,326,doc_567,0.10581438066529848
Query 1,327,doc_738,0.10551851686614798
Query 1,328,doc_488,0.10548413814325101
Query 1,329,doc_73,0.10541050657746732
Query 1,330,doc_880,0.10523576405574604
Query 1,331,doc_266,0.10515613871548501
Query 1,332,doc_543,0.1048933456987259
Query 1,333,doc_767,0.10474766647798857
Query 1,334,doc_294,0.10430347231473143
Query 1,335,doc_736,0.10421194398594581
Query 1,336,doc_89,0.10414117881743128
Query 1,337,doc_1033,0.10409281733282127
Query 1,338,doc_75,0.10338044063298801
Query 1,339,doc_737,0.10301247672226306
Query 1,340,doc_392,0.10194540809736685
Query 1,341,doc_60,0.10187062527893603
Query 1,342,doc_239,0.10166922465058419
Query 1,343,doc_462,0.10124681081689743
Query 1,344,doc_440,0.10120411937517186
Query 1,345,doc_400,0.10085276344104073
Query 1,346,doc_903,0.1007959487907154
Query 1,347,doc_568,0.09969866586325685
Query 1,348,doc_514,0.09959192270404074
Query 1,349,doc_811,0.09941359302641514
Query 1,350,doc_95,0.09938578171224559
Query 1,351,doc_20,0.09868390242374203
Query 1,352,doc_978,0.09827908461575352
Query 1,353,doc_935,0.0982135781177313
Query 1,354,doc_497,0.0975876283504639
Query 1,355,doc_351,0.0974857977099969
Query 1,356,doc_386,0.09671379194851275
Query 1,357,doc_617,0.09660796762290681
Query 1,358,doc_929,0.09497441490421661
Query 1,359,doc_591,0.09476279805990824
Query 1,360,doc_469,0.0944480738976132
Query 1,361,doc_463,0.09389313728000978
Query 1,362,doc_147,0.09310266972959357
Query 1,363,doc_207,0.09248101670943958
Query 1,364,doc_980,0.09191536968971523
Query 1,365,doc_291,0.09152069839867487
Query 1,366,doc_87,0.09100560135517552
Query 1,367,doc_778,0.09041335124673211
Query 1,368,doc_636,0.09008273300287394
Query 1,369,doc_908,0.08971246853749645
Query 1,370,doc_688,0.08965599775168913
Query 1,371,doc_856,0.08950022658050875
Query 1,372,doc_862,0.08890570355151359
Query 1,373,doc_970,0.08826968322698577
Query 1,374,doc_962,0.08815943480990766
Query 1,375,doc_624,0.08793730423188269
Query 1,376,doc_93,0.08778875617658234
Query 1,377,doc_312,0.0874281618478595
Query 1,378,doc_526,0.08742589981330559
Query 1,379,doc_999,0.08738115513084427
Query 1,380,doc_814,0.08670613467027316
Query 1,381,doc_960,0.08653808483719386
Query 1,382,doc_303,0.08640948637963153
Query 1,383,doc_710,0.08603176768873394
Query 1,384,doc_107,0.0859623174089913
Query 1,385,doc_397,0.08542093774639747
Query 1,386,doc_803,0.08496702443482741
Query 1,387,doc_971,0.08465256231164366
Query 1,388,doc_295,0.08452301878860699
Query 1,389,doc_883,0.08401052914460042
Query 1,390,doc_954,0.0839186614526416
Query 1,391,doc_789,0.08366343816742057
Query 1,392,doc_366,0.08365846858182253
Query 1,393,doc_132,0.08326965939502164
Query 1,394,doc_438,0.08315766272814352
Query 1,395,doc_373,0.08314651385614462
Query 1,396,doc_813,0.08298062449759086
Query 1,397,doc_959,0.08268704468189098
Query 1,398,doc_492,0.08256881129844006
Query 1,399,doc_299,0.0819816374706513
Query 1,400,doc_437,0.08181216589595047
Query 1,401,doc_592,0.08158506140090999
Query 1,402,doc_46,0.08140169376076785
Query 1,403,doc_86,0.08118675299236103
Query 1,404,doc_229,0.08105474373146254
Query 1,405,doc_415,0.08094405437286938
Query 1,406,doc_177,0.08028516421463038
Query 1,407,doc_895,0.07957696739789423
Query 1,408,doc_863,0.07957029004654768
Query 1,409,doc_945,0.07892929851479119
Query 1,410,doc_247,0.07884908617222725
Query 1,411,doc_204,0.07829449898171258
Query 1,412,doc_387,0.07825319477202615
Query 1,413,doc_967,0.07781508507671735
Query 1,414,doc_454,0.07772781964252613
Query 1,415,doc_394,0.07692541355805525
Query 1,416,doc_179,0.0768035215849237
Query 1,417,doc_62,0.07659547074329685
Query 1,418,doc_937,0.0762843036041768
Query 1,419,doc_332,0.07563994324049896
Query 1,420,doc_831,0.07540262142814036
Query 1,421,doc_848,0.07502631690987738
Query 1,422,doc_427,0.07462666729540732
Query 1,423,doc_780,0.07446978413107361
Query 1,424,doc_644,0.07397198763106974
Query 1,425,doc_901,0.07388360834428569
Query 1,426,doc_360,0.07363979961528966
Query 1,427,doc_765,0.07341265604768614
Query 1,428,doc_775,0.07337118241086867
Query 1,429,doc_881,0.07324794236456339
Query 1,430,doc_963,0.07321365797868919
Query 1,431,doc_227,0.07262130946605454
Query 1,432,doc_646,0.07240622477989415
Query 1,433,doc_809,0.07229122719055395
Query 1,434,doc_362,0.07196709960903519
Query 1,435,doc_130,0.07191990408188678
Query 1,436,doc_112,0.0718547899301459
Query 1,437,doc_104,0.0718233351912049
Query 1,438,doc_579,0.07170551532128565
Query 1,439,doc_382,0.0716741424017099
Query 1,440,doc_432,0.07135835202500246
Query 1,441,doc_17,0.07130427539758041
Query 1,442,doc_907,0.0711064663845568
Query 1,443,doc_1008,0.07011768839132623
Query 1,444,doc_81,0.070006278628551
Query 1,445,doc_572,0.06998296198184005
Query 1,446,doc_197,0.06918084776592381
Query 1,447,doc_203,0.06807577801080042
Query 1,448,doc_423,0.06779718744482802
Query 1,449,doc_365,0.067689999618741
Query 1,450,doc_703,0.06689542052780367
Query 1,451,doc_305,0.06674525543419997
Query 1,452,doc_202,0.06601218033542615
Query 1,453,doc_293,0.0655791132454246
Query 1,454,doc_972,0.06531916218553672
Query 1,455,doc_626,0.06511366571494934
Query 1,456,doc_627,0.06496598338161204
Query 1,457,doc_538,0.06461256328260157
Query 1,458,doc_957,0.06447802904736864
Query 1,459,doc_225,0.0641774548098844
Query 1,460,doc_914,0.06413836668389127
Query 1,461,doc_161,0.06406455383932903
Query 1,462,doc_1009,0.06395081086348788
Query 1,463,doc_877,0.06391488881397384
Query 1,464,doc_151,0.06289471933763749
Query 1,465,doc_787,0.06222608086301058
Query 1,466,doc_680,0.06210061601104295
Query 1,467,doc_866,0.06170223446139349
Query 1,468,doc_53,0.06158013375159278
Query 1,469,doc_1016,0.061525208817882336
Query 1,470,doc_230,0.060827885155821805
Query 1,471,doc_833,0.06077009248797227
Query 1,472,doc_347,0.06076814076249852
Query 1,473,doc_532,0.06007017166549686
Query 1,474,doc_715,0.059773289707730784
Query 1,475,doc_601,0.05965676044413836
Query 1,476,doc_308,0.0595794529103726
Query 1,477,doc_137,0.059414111066564336
Query 1,478,doc_544,0.059181223373231936
Query 1,479,doc_409,0.05903978863575741
Query 1,480,doc_683,0.05814738854683468
Query 1,481,doc_732,0.058108294528557695
Query 1,482,doc_302,0.05796018446086404
Query 1,483,doc_719,0.05790848326654019
Query 1,484,doc_791,0.05789248155837333
Query 1,485,doc_31,0.057777801549380475
Query 1,486,doc_949,0.05774771689002903
Query 1,487,doc_785,0.057734236442756805
Query 1,488,doc_834,0.05770520218217501
Query 1,489,doc_1025,0.057566127665375444
Query 1,490,doc_126,0.057500508368374524
Query 1,491,doc_890,0.05686102233327069
Query 1,492,doc_217,0.05614395512323003
Query 1,493,doc_692,0.055835994551952456
Query 1,494,doc_335,0.05465117597906151
Query 1,495,doc_116,0.05462391286012137
Query 1,496,doc_706,0.054496916670689524
Query 1,497,doc_527,0.05405602289619739
Query 1,498,doc_221,0.05390810535375491
Query 1,499,doc_489,0.05386655799592935
Query 1,500,doc_628,0.05287059388678169
Query 1,501,doc_1023,0.05248086319038826
Query 1,502,doc_25,0.051841335333386855
Query 1,503,doc_941,0.050989347291428566
Query 1,504,doc_190,0.05095500949238776
Query 1,505,doc_383,0.05094648744659629
Query 1,506,doc_201,0.05064487872812478
Query 1,507,doc_764,0.05008692191716728
Query 1,508,doc_649,0.04953894947372617
Query 1,509,doc_806,0.049392356722356284
Query 1,510,doc_407,0.04932611306277391
Query 1,511,doc_614,0.04895609560413853
Query 1,512,doc_396,0.04872165559542813
Query 1,513,doc_805,0.04866123203865787
Query 1,514,doc_1011,0.0486172336854789
Query 1,515,doc_990,0.04854442482988713
Query 1,516,doc_285,0.04815017136866826
Query 1,517,doc_788,0.047943583008427056
Query 1,518,doc_214,0.047805226477134075
Query 1,519,doc_43,0.04754718193518167
Query 1,520,doc_245,0.04754379173837461
Query 1,521,doc_141,0.04747838893667946
Query 1,522,doc_431,0.04693125139832603
Query 1,523,doc_100,0.04690447935237089
Query 1,524,doc_268,0.046575554212519465
Query 1,525,doc_69,0.046486249819835145
Query 1,526,doc_343,0.04635728784414385
Query 1,527,doc_121,0.04501086353004862
Query 1,528,doc_560,0.04485317059569846
Query 1,529,doc_650,0.04479256194315915
Query 1,530,doc_629,0.0445405461708869
Query 1,531,doc_1027,0.044487396798877664
Query 1,532,doc_255,0.044473843042670345
Query 1,533,doc_358,0.04446248267337019
Query 1,534,doc_693,0.04423985325240466
Query 1,535,doc_886,0.04412163723551377
Query 1,536,doc_523,0.04396953219252592
Query 1,537,doc_750,0.04392752750045328
Query 1,538,doc_948,0.04391998032983649
Query 1,539,doc_605,0.043873870506297895
Query 1,540,doc_718,0.04352297339234852
Query 1,541,doc_490,0.043492638315597174
Query 1,542,doc_921,0.04347498453706625
Query 1,543,doc_717,0.04317011074352961
Query 1,544,doc_548,0.04312943871783214
Query 1,545,doc_357,0.04307415955171789
Query 1,546,doc_871,0.043069640429896736
Query 1,547,doc_662,0.04260943326193816
Query 1,548,doc_495,0.042584023844751566
Query 1,549,doc_633,0.042440273589618195
Query 1,550,doc_1001,0.04233834139430289
Query 1,551,doc_267,0.04229544470550398
Query 1,552,doc_304,0.04150940381805964
Query 1,553,doc_550,0.041329720352007535
Query 1,554,doc_968,0.0413131194332208
Query 1,555,doc_389,0.04061947744371182
Query 1,556,doc_998,0.040613565298132925
Query 1,557,doc_485,0.040437788607739694
Query 1,558,doc_39,0.0402423696245783
Query 1,559,doc_733,0.03980679918717953
Query 1,560,doc_155,0.03929213434296809
Query 1,561,doc_219,0.03881406833214812
Query 1,562,doc_97,0.03878544287823742
Query 1,563,doc_123,0.038526685050264846
Query 1,564,doc_417,0.038212609314657024
Query 1,565,doc_265,0.03788770073911875
Query 1,566,doc_988,0.03730856405842944
Query 1,567,doc_455,0.03677088199526809
Query 1,568,doc_379,0.03668376679077225
Query 1,569,doc_762,0.036683759541044275
Query 1,570,doc_897,0.03642485741906418
Query 1,571,doc_471,0.03637236847951802
Query 1,572,doc_781,0.036296160723342144
Query 1,573,doc_205,0.03567133154694708
Query 1,574,doc_726,0.035584476888553776
Query 1,575,doc_884,0.03541733145266316
Query 1,576,doc_609,0.035231852700984626
Query 1,577,doc_235,0.03493446052675877
Query 1,578,doc_370,0.03463353907521349
Query 1,579,doc_21,0.034320524242622885
Query 1,580,doc_702,0.03419749152772321
Query 1,581,doc_516,0.03410411443153786
Query 1,582,doc_784,0.033755031206617284
Query 1,583,doc_826,0.03349163515519377
Query 1,584,doc_271,0.03325699609026814
Query 1,585,doc_157,0.033067393014692845
Query 1,586,doc_434,0.033060509127839574
Query 1,587,doc_71,0.03290385116085004
Query 1,588,doc_88,0.03272156000712121
Query 1,589,doc_441,0.032342530934722086
Query 1,590,doc_244,0.03225553567673387
Query 1,591,doc_836,0.032131400304630034
Query 1,592,doc_344,0.032128397026682735
Query 1,593,doc_98,0.0320774059818618
Query 1,594,doc_807,0.031669439752397145
Query 1,595,doc_118,0.03160339227806182
Query 1,596,doc_447,0.03156351810760936
Query 1,597,doc_433,0.031425543592810065
Query 1,598,doc_681,0.03139211480784706
Query 1,599,doc_822,0.031147265929417026
Query 1,600,doc_981,0.030433559343105702
Query 1,601,doc_446,0.030409562191814444
Query 1,602,doc_1005,0.030269843148798603
Query 1,603,doc_707,0.02953595890227839
Query 1,604,doc_33,0.02947238044708278
Query 1,605,doc_242,0.029387689005896826
Query 1,606,doc_85,0.028744567363678388
Query 1,607,doc_1013,0.028507348995947958
Query 1,608,doc_7,0.028336117473420196
Query 1,609,doc_619,0.028312042571036127
Query 1,610,doc_346,0.028231594433648474
Query 1,611,doc_685,0.02809426910876274
Query 1,612,doc_925,0.028087003897213886
Query 1,613,doc_254,0.028077057858407823
Query 1,614,doc_669,0.027819722015386458
Query 1,615,doc_36,0.027566877109795197
Query 1,616,doc_315,0.02731523052278264
Query 1,617,doc_582,0.026892375097042214
Query 1,618,doc_670,0.02681966761043305
Query 1,619,doc_794,0.02640666251519587
Query 1,620,doc_1000,0.025968546261064353
Query 1,621,doc_372,0.025727844971185937
Query 1,622,doc_961,0.025577076102778883
Query 1,623,doc_841,0.025318819290713602
Query 1,624,doc_19,0.02505583098690556
Query 1,625,doc_429,0.02483415955545138
Query 1,626,doc_275,0.024647797168080687
Query 1,627,doc_27,0.024463871509489518
Query 1,628,doc_882,0.024231414399803947
Query 1,629,doc_113,0.024198747190052543
Query 1,630,doc_376,0.02409121656027035
Query 1,631,doc_381,0.02399686625086945
Query 1,632,doc_712,0.02381414384560258
Query 1,633,doc_622,0.023500789755676408
Query 1,634,doc_199,0.022863975494354517
Query 1,635,doc_491,0.02263964791176907
Query 1,636,doc_8,0.022568204993952023
Query 1,637,doc_801,0.02255446382359501
Query 1,638,doc_385,0.022498993851644725
Query 1,639,doc_246,0.022460076286804933
Query 1,640,doc_359,0.02243816532005589
Query 1,641,doc_311,0.022333234619901006
Query 1,642,doc_128,0.022266778793029733
Query 1,643,doc_776,0.022216401899375536
Query 1,644,doc_927,0.02171880118099548
Query 1,645,doc_364,0.02162987377768493
Query 1,646,doc_810,0.021596359410704185
Query 1,647,doc_539,0.020879769682028877
Query 1,648,doc_352,0.020709046543441308
Query 1,649,doc_744,0.020512350120676842
Query 1,650,doc_556,0.02045965993111889
Query 1,651,doc_694,0.020094215176573907
Query 1,652,doc_892,0.020064437916220472
Query 1,653,doc_547,0.020035365133862042
Query 1,654,doc_236,0.01976429911332064
Query 1,655,doc_451,0.019761904211182724
Query 1,656,doc_983,0.019491376952539555
Query 1,657,doc_475,0.01932829631999078
Query 1,658,doc_928,0.01917545119130195
Query 1,659,doc_458,0.01891122307063664
Query 1,660,doc_84,0.018659388519673345
Query 1,661,doc_893,0.01739953436283037
Query 1,662,doc_200,0.017140639205126318
Query 1,663,doc_923,0.016927150963599362
Query 1,664,doc_992,0.016922599921478428
Query 1,665,doc_464,0.01674035479017823
