Query,Rank,Document_ID,Log_Score
Query 1,1,doc_180,3.9774985575945223
Query 1,2,doc_206,3.2641600840768956
Query 1,3,doc_13,3.072752310696333
Query 1,4,doc_171,3.072752310696333
Query 1,5,doc_181,3.072752310696333
Query 1,6,doc_184,3.072752310696333
Query 1,7,doc_500,3.072752310696333
Query 1,8,doc_501,3.072752310696333
Query 1,9,doc_502,3.072752310696333
Query 1,10,doc_503,3.072752310696333
Query 1,11,doc_504,3.072752310696333
Query 1,12,doc_506,3.072752310696333
Query 1,13,doc_507,3.072752310696333
Query 1,14,doc_508,3.072752310696333
Query 1,15,doc_509,3.072752310696333
Query 1,16,doc_510,3.072752310696333
Query 1,17,doc_511,3.072752310696333
Query 1,18,doc_72,3.072752310696333
Query 1,19,doc_360,2.3594138371787063
Query 1,20,doc_727,2.3594138371787063
Query 1,21,doc_965,2.3594138371787063
Query 1,22,doc_138,2.2834286656212495
Query 1,23,doc_168,2.2834286656212495
Query 1,24,doc_125,2.002223594385232
Query 1,25,doc_127,2.002223594385232
Query 1,26,doc_231,2.002223594385232
Query 1,27,doc_259,2.002223594385232
Query 1,28,doc_403,2.002223594385232
Query 1,29,doc_41,2.002223594385232
Query 1,30,doc_469,2.002223594385232
Query 1,31,doc_542,2.002223594385232
Query 1,32,doc_645,2.002223594385232
Query 1,33,doc_838,2.002223594385232
Query 1,34,doc_175,1.6940698919732733
Query 1,35,doc_336,1.6940698919732733
Query 1,36,doc_549,1.6940698919732733
Query 1,37,doc_14,1.37868241872306
Query 1,38,doc_142,1.37868241872306
Query 1,39,doc_15,1.37868241872306
Query 1,40,doc_164,1.37868241872306
Query 1,41,doc_165,1.37868241872306
Query 1,42,doc_166,1.37868241872306
Query 1,43,doc_167,1.37868241872306
Query 1,44,doc_169,1.37868241872306
Query 1,45,doc_170,1.37868241872306
Query 1,46,doc_172,1.37868241872306
Query 1,47,doc_182,1.37868241872306
Query 1,48,doc_183,1.37868241872306
Query 1,49,doc_185,1.37868241872306
Query 1,50,doc_186,1.37868241872306
Query 1,51,doc_211,1.37868241872306
Query 1,52,doc_212,1.37868241872306
Query 1,53,doc_213,1.37868241872306
Query 1,54,doc_499,1.37868241872306
Query 1,55,doc_505,1.37868241872306
Query 1,56,doc_512,1.37868241872306
Query 1,57,doc_513,1.37868241872306
Query 1,58,doc_79,1.37868241872306
Query 1,59,doc_100,1.0974773474870427
Query 1,60,doc_1001,1.0974773474870427
Query 1,61,doc_1029,1.0974773474870427
Query 1,62,doc_112,1.0974773474870427
Query 1,63,doc_114,1.0974773474870427
Query 1,64,doc_156,1.0974773474870427
Query 1,65,doc_160,1.0974773474870427
Query 1,66,doc_162,1.0974773474870427
Query 1,67,doc_195,1.0974773474870427
Query 1,68,doc_196,1.0974773474870427
Query 1,69,doc_208,1.0974773474870427
Query 1,70,doc_214,1.0974773474870427
Query 1,71,doc_220,1.0974773474870427
Query 1,72,doc_229,1.0974773474870427
Query 1,73,doc_234,1.0974773474870427
Query 1,74,doc_24,1.0974773474870427
Query 1,75,doc_253,1.0974773474870427
Query 1,76,doc_262,1.0974773474870427
Query 1,77,doc_267,1.0974773474870427
Query 1,78,doc_300,1.0974773474870427
Query 1,79,doc_322,1.0974773474870427
Query 1,80,doc_326,1.0974773474870427
Query 1,81,doc_342,1.0974773474870427
Query 1,82,doc_35,1.0974773474870427
Query 1,83,doc_372,1.0974773474870427
Query 1,84,doc_374,1.0974773474870427
Query 1,85,doc_383,1.0974773474870427
Query 1,86,doc_4,1.0974773474870427
Query 1,87,doc_421,1.0974773474870427
Query 1,88,doc_442,1.0974773474870427
Query 1,89,doc_454,1.0974773474870427
Query 1,90,doc_464,1.0974773474870427
Query 1,91,doc_480,1.0974773474870427
Query 1,92,doc_485,1.0974773474870427
Query 1,93,doc_496,1.0974773474870427
Query 1,94,doc_619,1.0974773474870427
Query 1,95,doc_627,1.0974773474870427
Query 1,96,doc_650,1.0974773474870427
Query 1,97,doc_655,1.0974773474870427
Query 1,98,doc_685,1.0974773474870427
Query 1,99,doc_715,1.0974773474870427
Query 1,100,doc_719,1.0974773474870427
Query 1,101,doc_726,1.0974773474870427
Query 1,102,doc_732,1.0974773474870427
Query 1,103,doc_743,1.0974773474870427
Query 1,104,doc_744,1.0974773474870427
Query 1,105,doc_75,1.0974773474870427
Query 1,106,doc_769,1.0974773474870427
Query 1,107,doc_797,1.0974773474870427
Query 1,108,doc_799,1.0974773474870427
Query 1,109,doc_811,1.0974773474870427
Query 1,110,doc_826,1.0974773474870427
Query 1,111,doc_831,1.0974773474870427
Query 1,112,doc_835,1.0974773474870427
Query 1,113,doc_849,1.0974773474870427
Query 1,114,doc_86,1.0974773474870427
Query 1,115,doc_863,1.0974773474870427
Query 1,116,doc_886,1.0974773474870427
Query 1,117,doc_888,1.0974773474870427
Query 1,118,doc_894,1.0974773474870427
Query 1,119,doc_896,1.0974773474870427
Query 1,120,doc_907,1.0974773474870427
Query 1,121,doc_913,1.0974773474870427
Query 1,122,doc_950,1.0974773474870427
Query 1,123,doc_981,1.0974773474870427
Query 1,124,doc_999,1.0974773474870427
Query 1,125,doc_1020,0.9047462468981894
Query 1,126,doc_108,0.9047462468981894
Query 1,127,doc_11,0.9047462468981894
Query 1,128,doc_130,0.9047462468981894
Query 1,129,doc_158,0.9047462468981894
Query 1,130,doc_163,0.9047462468981894
Query 1,131,doc_173,0.9047462468981894
Query 1,132,doc_174,0.9047462468981894
Query 1,133,doc_176,0.9047462468981894
Query 1,134,doc_177,0.9047462468981894
Query 1,135,doc_178,0.9047462468981894
Query 1,136,doc_188,0.9047462468981894
Query 1,137,doc_189,0.9047462468981894
Query 1,138,doc_207,0.9047462468981894
Query 1,139,doc_209,0.9047462468981894
Query 1,140,doc_215,0.9047462468981894
Query 1,141,doc_248,0.9047462468981894
